Selected,Customer ID,Customer Name,Customer Class,City,State,Terms,Customer Status,Restrict Visibility To,Time Zone,Tax Zone,Parent Account ID,Billing Email,Primary Email,Open Balance,Price Class,Billing Cycle,Send Appointment Email,Send Invoices by Email,Default Payment Method,Print Invoices,Last Modified By,Print Statements,Send Statements by Email,Credit Verification,Statement Cycle ID,AR Rep Name,AR Rep Email,Managed By Third Party,Account Name,Created On
False,CATW000269,Gusto! - West Midtown,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,accounting@whatsyourgusto.com,accounting@whatsyourgusto.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000246,Gusto! - Peachtree,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,accounting@whatsyourgusto.com,accounting@whatsyourgusto.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000739,Grits & Eggs - Windy Hill,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,fyffe.chris1@gmail.com,fyffe.chris1@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000740,Grits & Eggs - Piedmont,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,rrn314210@gmail.com,rrn314210@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000452,Grits & Eggs - Cumberland,STANDARD,Atlanta,GA,NET30,Active,ATW,,GACOBATLAN,,seantinsley@ymail.com,seantinsley@ymail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000519,Green Coyote,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,bthomas.moocoo@gmail.com,bthomas.moocoo@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000427,Grand Slam Pizza,STANDARD,Woodstock,GA,NET30,Active,ATW,,GACHEWOODS,,mmkstevenson@att.net,mmkstevenson@att.net,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000723,GoodFellas Pizza Bar & Grill,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,GoodFellaspizzabarandgrill@gmail.com,GoodFellaspizzabarandgrill@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000750,Good Fellas Pizza - Downtown,STANDARD,Atlanta,GA,COD,Active,ATW,,GAFULATLAN,,goodpizzaatlanta@gmail.com,goodpizzaatlanta@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000055,"Goldbergs West Paces, Inc.",STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,corpap@goldbergsgroup.com,corpap@goldbergsgroup.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000054,"Goldbergs Roswell Road, Inc.",STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,corpap@goldbergsgroup.com,corpap@goldbergsgroup.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000053,Goldbergs Consulting Group- JF,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,corpap@goldbergsgroup.com,corpap@goldbergsgroup.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000052,"Goldbergs Commissary, LLC.",STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,corpap@goldbergsgroup.com,corpap@goldbergsgroup.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000165,Goldberg's @ The Battery,STANDARD,Atlanta,GA,NET30,Active,ATW,,GACOBATLAN,,corpap@goldbergsgroup.com,corpap@goldbergsgroup.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000484,Giving Tree Yoga - Smyrna,STANDARD,Smyrna,GA,NET30,Active,ATW,,GACOBSMYRN,,karinayoga60@gmail.com,karinayoga60@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000493,Gerber Collision - Rome,STANDARD,Rome,GA,NET30,Active,ATW,,GAFLOROME,,david.cole@gerbercollision.com,david.cole@gerbercollision.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000491,Gerber Collision - Cartersville,STANDARD,Cartersville,GA,NET30,Active,ATW,,GABARCARTE,,APinvoice@boydgroup.com,APinvoice@boydgroup.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000526,Gerber Collision & Glass - Dallas,STANDARD,Dallas,GA,NET30,Active,ATW,,GAPAUDALLA,,dallasga@gerbercollision.com,dallasga@gerbercollision.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000245,Freewheeling Powersports,STANDARD,Douglasville,GA,NET30,Active,ATW,,GADOUDOUGL,,johnfeckoury0@gmail.com,johnfeckoury0@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000048,Freedom King Mission Church,STANDARD,Villa Rica,GA,NET30,Active,ATW,,GACARVILLA,,freedomchurch1@bellsouth.net,freedomchurch1@bellsouth.net,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000498,Food Terminal - West Midtown,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,jo@foodterminal.com,jo@foodterminal.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000565,Firestone Auto Care #599492- Douglasville,STANDARD,Douglasville,GA,NET30,Active,ATW,,GADOUDOUGL,,bsroapinvoices@bfusa.com,bsroapinvoices@bfusa.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000567,Firestone Auto Care #317131 - Hiram,STANDARD,Hiram,GA,NET30,Active,ATW,,GAPAUHIRAM,,bsroapinvoices@bfusa.com,bsroapinvoices@bfusa.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000469,Firestone Auto Care #282013 - Alpharetta,STANDARD,Alpharetta,GA,NET30,Active,ATW,,GAFULALPHA,,282013@bfrg.com,282013@bfrg.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000478,Firestone Auto Care #28185 - Union City,STANDARD,Union City,GA,NET30,Active,ATW,,GAFULUNION,,bsroapinvoices@bfusa.com,bsroapinvoices@bfusa.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000566,Firestone Auto Care #018333 -  Greenbrier,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,bsroapinvoices@bfusa.com,bsroapinvoices@bfusa.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000249,Firebirds Woods Fired Grill - Alpharetta,STANDARD,Alpharetta,GA,NET30,Active,ATW,,GAFULALPHA,,FirebirdsAP@fbgrill.com,FirebirdsAP@fbgrill.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000651,Fado Irish Pub,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,asawicki@fadoirishpub.com,asawicki@fadoirishpub.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000290,Enterprise #03Z2 - KSU,CORPACCT,Kennesaw,GA,NET30,Active,ATW,,GACOBKENNE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000490,Enterprise #03Y6 - Hiram,CORPACCT,Hiram,GA,NET30,Active,ATW,,GAPAUHIRAM,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000343,Enterprise #03Y5 - Bells Ferry Wdstk,CORPACCT,Woodstock,GA,NET30,Active,ATW,,GACHEWOODS,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000301,Enterprise #03Y4 - W. Marietta,CORPACCT,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000592,Enterprise #03Y2 - Marietta,CORPACCT,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000401,Enterprise #03X8 - Ted Turner,CORPACCT,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000286,Enterprise #03X7 - College Park,CORPACCT,College Park,GA,NET30,Active,ATW,,GAFULATL02,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000318,Enterprise #03X5 - Buckhead,CORPACCT,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000399,Enterprise #03V2 - Lower Roswell,CORPACCT,Marietta,GA,NET30,Active,ATW,,GACARVILLA,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000352,Enterprise #03U9 - Canton,CORPACCT,Canton,GA,NET30,Active,ATW,,GACHECANTO,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000302,Enterprise #03U5 - Woodstock,CORPACCT,Woodstock,GA,NET30,Active,ATW,,GACHEWOODS,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000298,Enterprise #03R3 - S. Loop Truck Cntrt,CORPACCT,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000529,"Enterprise #03R2 - Rental, Truck & Sales",CORPACCT,Roswell,GA,NET30,Active,ATW,,GAFULROSWE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000316,Enterprise #03N7 - Cumming,CORPACCT,Cumming,GA,NET30,Active,ATW,,GAFORCUMMI,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000366,Enterprise #03N3 - Park N Cumming,CORPACCT,Cumming,GA,NET30,Active,ATW,,GAFORCUMMI,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000299,Enterprise #03N0 - Sandy Springs,CORPACCT,Sandy Springs,GA,NET30,Active,ATW,,GAFULATL01,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000397,Enterprise #03M2 - Hembree,CORPACCT,Alpharetta,GA,NET30,Active,ATW,,GAFULALPHA,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000342,Enterprise #03L2 - Alpharetta,CORPACCT,Alpharetta,GA,NET30,Active,ATW,,GAFULALPHA,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000332,Enterprise #03DS - Service Center,CORPACCT,College Park,GA,NET30,Active,ATW,,GAFULATL02,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000331,Enterprise #03DB - Nat Fresh Shuttles,CORPACCT,College Park,GA,NET30,Active,ATW,,GAFULATL02,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000319,Enterprise #03D3 - Douglasville,CORPACCT,Douglasville,GA,NET30,Active,ATW,,GADOUDOUGL,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000396,Enterprise #03D2 - VIlla Rica,CORPACCT,Villa Rica,GA,NET30,Active,ATW,,GACARVILLA,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000296,Enterprise #03D1 - Mableton,CORPACCT,Mableton,GA,NET30,Active,ATW,,GACOBMABLE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000363,Enterprise #03BF - Naturally Fresh,CORPACCT,College Park,GA,NET30,Active,ATW,,GAFULATL02,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000333,Enterprise #03AP - Region AA Office,CORPACCT,College Park,GA,NET30,Active,ATW,,GAFULATL02,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000394,Enterprise #03AN - Lithia Springs-2,CORPACCT,Lithia Springs,GA,NET30,Active,ATW,,GACOBMARIE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000395,Enterprise #0383 - Calhoun,CORPACCT,Calhoun,GA,NET30,Active,ATW,,GAGORCALHO,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000295,Enterprise #0372 - Hiram,CORPACCT,Hiram,GA,NET30,Active,ATW,,GAPAUHIRAM,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000291,Enterprise #0370 - Barrett,CORPACCT,Kennesaw,GA,NET30,Active,ATW,,GACOBKENNE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000329,Enterprise #036T - Roswell Truck,CORPACCT,Roswell,GA,NET30,Active,ATW,,GAFULROSWE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000346,Enterprise #0368 - Cumberland,CORPACCT,Smyrna,GA,NET30,Active,ATW,,GACOBSMYRN,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000320,Enterprise #0367 - Smyrna,CORPACCT,Smyrna,GA,NET30,Active,ATW,,GACOBSMYRN,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000348,Enterprise #0361 - Fairburn Rd,CORPACCT,Douglasville,GA,NET30,Active,ATW,,GADOUDOUGL,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000300,Enterprise #035T - Truck Ctr KSU,CORPACCT,Kennesaw,GA,NET30,Active,ATW,,GACOBKENNE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000479,Enterprise #035B - Carroll Dr,CORPACCT,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000350,Enterprise #0357 - Howell Mill,CORPACCT,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000289,Enterprise #0356 - Roswell,CORPACCT,Roswell,GA,NET30,Active,ATW,,GAFULROSWE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000297,Enterprise #0349 - Newnan,CORPACCT,Newnan,GA,NET30,Active,ATW,,GACOWNEWNA,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000293,Enterprise #0348 - Cartersville,CORPACCT,Cartersville,GA,NET30,Active,ATW,,GABARCARTE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000292,Enterprise #0346 - Carrollton,CORPACCT,Carrollton,GA,NET30,Active,ATW,,GACARCARRO,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000442,Enterprise #0343 - Whitlock Rd,CORPACCT,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000327,Enterprise #032T - Atlanta Truck Center,CORPACCT,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000559,Enterprise #032K - Fairburn,CORPACCT,Fairburn,GA,NET30,Active,ATW,,GAFULFAIRB,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000317,Enterprise #0321 - Acworth,CORPACCT,Acworth,GA,NET30,Active,ATW,,GACOBACWOR,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000341,Enterprise #0318 - Rome,CORPACCT,Rome,GA,NET30,Active,ATW,,GAFLOROME,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000287,Enterprise #0314 - Lithia Springs,CORPACCT,Lithia Springs,GA,NET30,Active,ATW,,GADOULITHI,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000345,Enterprise #0312 - Big Chicken,CORPACCT,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000349,Enterprise #0304 - Hapeville,CORPACCT,Hapeville,GA,NET30,Active,ATW,,GAFULATLAN,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000294,Enterprise #0303 - Dobbins,CORPACCT,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000347,Enterprise #0302 - Downtown ATL,CORPACCT,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000288,Enterprise #0301 - Piedmont Rd.,CORPACCT,Atlanta,GA,NET45,Active,ATW,,GAFULATLAN,,Keri.L.Pendley@em.com,Keri.L.Pendley@em.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000190,El Azteca Mexican Restaurant,STANDARD,Atlanta,GA,COD,Active,ATW,,GAFULATLAN,,macias.victor.j@gmail.com,macias.victor.j@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000646,Ecomspaces,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,finance@ecomspaces.com,finance@ecomspaces.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000142,Eclipse Azul Holly Springs,STANDARD,Woodstock,GA,NET30,Active,ATW,,GACHEWOODS,,renegomez5@hotmail.com,renegomez5@hotmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000038,Eclipse Azul - La Bamba,STANDARD,Canton,GA,NET30,Active,ATW,,GACHECANTO,,renegomez5@hotmail.com,renegomez5@hotmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000450,EATaliano Kitchen,STANDARD,Atlanta,GA,NET30,Active,ATW,,GACOBATLAN,,m2hospitality20@gmail.com,m2hospitality20@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000627,Desta Ethiopian Kitchen,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,titiatl@gmail.com,titiatl@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000036,Dave & Busters - Marietta,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,invoices@daveandbusters.com,invoices@daveandbusters.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000216,Cumberland Academy of Georgia,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATL01,,jeff.twomley@cumberlandacademy.org,jeff.twomley@cumberlandacademy.org,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000552,Costco #631 - Cumberland Mall,STANDARD,Atlanta,GA,NET30,Active,ATW,,GACOBATLAN,,w631adm@costco.com,w631adm@costco.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000564,Costco #189 - Kennesaw,STANDARD,Kennesaw,GA,NET30,Active,ATW,,GACOBKENNE,,w189adm@costco.com,w189adm@costco.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000474,Corner Cafe - Atlanta (BLG),STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,hfiltcheva@buckheadrestaurants.com,hfiltcheva@buckheadrestaurants.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000430,CNB Cafe,STANDARD,Kennesaw,GA,NET30,Active,ATW,,GACOBKENNE,,cnbcafellc@gmail.com,cnbcafellc@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000453,Young Chefs Academy Sandy Springs,STANDARD,Sandy Springs,GA,NET30,Active,ATW,,GAFULATL01,,sandyspringsga@youngchefsacademy.com,sandyspringsga@youngchefsacademy.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000504,Young Chefs Academy Marietta,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,mariettaga@youngchefsacademy.com,mariettaga@youngchefsacademy.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000242,Yogli Mogli - Sandy Springs,STANDARD,Sandy Springs,GA,NET30,Active,ATW,,GAFULATL01,,veronicaaraba@hotmail.com,veronicaaraba@hotmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000353,Yard House - The Battery,CORPACCT,Atlanta,GA,NET60,Active,ATW,,GACOBATLAN,,YHUSA8375@darden.com,YHUSA8375@darden.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000384,Yard House - Atlantic Station,CORPACCT,Atlanta,GA,NET60,Active,ATW,,GAFULATLAN,,yhusa8337@darden.com,yhusa8337@darden.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000158,Workout Anytime #6690 - Milton,STANDARD,Alpharetta,GA,NET30,Active,ATW,,GAFULALPHA,,russ.yoe@workoutanytime.com,russ.yoe@workoutanytime.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000451,Wing Factory - Cumberland,STANDARD,Atlanta,GA,NET30,Active,ATW,,GACOBATLAN,,info@wingfactory.com,info@wingfactory.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000462,Wing Factory - Buckhead,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,mike@wingfactory.com,mike@wingfactory.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000596,Williamson Bros. BBQ,STANDARD,Marietta,GA,NET30,Active,ATW,,GACOBMARIE,,management@williamsonbros.com,management@williamsonbros.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000444,Wicked Wings - Canton,STANDARD,Canton,GA,NET30,Active,ATW,,GACHECANTO,,wickedwingsinfo@gmail.com,wickedwingsinfo@gmail.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000156,Whitaker Oil Company,STANDARD,Atlanta,GA,NET30,Active,ATW,,GAFULATLAN,,accountspayable@whitaker.com,accountspayable@whitaker.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000257,West Georgia Paint & Body,STANDARD,LaGrange,GA,COD,Active,ATW,,GATROLAG01,,katie@wgapb.com,katie@wgapb.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000092,WayPoint Christian Academy (Formally Nort,STANDARD,Cumming,GA,NET30,Active,ATW,,GAFORCUMMI,,liliampenalver@northlanier.org,liliampenalver@northlanier.org,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
False,CATW000486,Waterford Place,STANDARD,Smyrna,GA,NET30,Active,ATW,,GACOBSMYRN,,ACSInvoices@PayablesLockbox.com,ACSInvoices@PayablesLockbox.com,,,,,True,,True,kdukes,True,True,Days Past Due,EOM,,,,,3/20/2025
